state,year,urate,children,nonwhite,finc,earn,age,ed,work,unearn
14,1991,9.1000004,3,1,8939.4493392,0,24,11,0,8.939449339200001
14,1991,9.1000004,1,0,14140.969163,14140.969163,40,9,1,0
14,1991,9.1000004,0,1,4987.0484581,4574.6035242,31,9,1,.41244493392
14,1991,9.1000004,2,0,7424.0088106,2474.6696035,25,9,1,4.949339207
14,1991,9.1000004,1,0,7935.4405286,0,34,11,0,7.9354405286
14,1991,9.1000004,0,0,40223.986784,35616.387665,28,9,1,4.6075991189
14,1991,9.1000004,1,0,41227.995595,26867.84141,26,10,1,14.360154185
14,1991,9.1000004,3,0,11095.947137,0,29,11,0,11.095947137
14,1991,9.1000004,0,1,2710.3524229,0,40,7,0,2.7103524229
14,1991,9.1000004,0,1,14848.017621,10605.726872,51,10,0,4.2422907489
14,1991,9.1000004,0,0,3464.5374449,1696.9162996,46,9,0,1.7676211454
14,1991,9.1000004,0,0,40223.986784,35616.387665,26,9,1,4.6075991189
14,1991,9.1000004,0,0,13433.920705,7070.4845815,40,9,1,6.3634361233
14,1991,9.1000004,3,1,8880.5286344,0,34,11,0,8.880528634399999
14,1991,9.1000004,0,0,46012.356828,36619.218062,22,10,0,9.3931387665
14,1991,9.1000004,1,0,5538.5462555,5538.5462555,22,10,1,0
14,1991,9.1000004,0,0,631.62995595,0,45,7,0,.6316299559499999
14,1991,9.1000004,0,0,4713.6563877,0,38,10,0,4.7136563877
14,1991,9.1000004,0,0,12962.555066,12962.555066,36,11,1,0
14,1991,9.1000004,4,0,31640.418502,22154.185022,25,11,1,9.486233480200001
14,1991,9.1000004,0,1,11732.290749,10723.568282,24,7,0,1.008722467
14,1991,9.1000004,1,1,3280.7048458,0,21,10,0,3.2807048458
14,1991,9.1000004,0,0,0,0,23,10,0,0
14,1991,9.1000004,1,0,39906.993392,24628.854626,53,3,0,15.278138767
14,1991,9.1000004,2,0,33745.066079,18854.625551,38,9,1,14.890440529
14,1991,9.1000004,0,1,37869.515419,37869.515419,44,11,1,0
14,1991,9.1000004,0,0,55722.488987,3535.2422907,27,3,1,52.187246696
14,1991,9.1000004,1,1,12585.462555,0,38,11,0,12.585462555
14,1991,9.1000004,6,1,22049.306167,1178.4140969,31,11,0,20.87089207
14,1991,9.1000004,3,1,9250.5506608,0,32,11,0,9.2505506608
14,1991,9.1000004,2,1,9375.462555100001,0,36,3,0,9.3754625551
14,1991,9.1000004,0,0,3558.8105727,3535.2422907,30,11,1,.023568281938
14,1991,9.1000004,2,0,54692.555066,49964.757709,54,0,1,4.7277973568
14,1991,9.1000004,0,1,4694.8017621,0,47,7,0,4.6948017621
14,1991,9.1000004,2,0,10134.361233,7070.4845815,27,10,1,3.063876652
14,1991,9.1000004,0,0,3464.5374449,1696.9162996,26,10,1,1.7676211454
14,1991,9.1000004,1,1,1060.5726872,0,21,7,0,1.0605726872
14,1991,9.1000004,5,1,18072.15859,18072.15859,37,11,1,0
14,1991,9.1000004,1,0,7070.4845815,0,37,10,0,7.0704845815
14,1991,9.1000004,0,1,14296.519824,0,45,3,0,14.296519824
14,1991,9.1000004,3,1,2715.0660793,0,37,0,0,2.7150660793
14,1991,9.1000004,0,0,35763.689427,35763.689427,20,11,1,0
14,1991,9.1000004,3,1,8484.5814978,0,32,10,0,8.484581497800001
14,1991,9.1000004,2,1,5716.4867841,0,22,10,0,5.7164867841
14,1991,9.1000004,0,0,5577.4339207,0,47,11,0,5.5774339207
14,1991,9.1000004,1,0,6639.185022,412.44493392,32,11,1,6.226740088100001
14,1991,9.1000004,2,1,28355,27598.45815,24,7,1,.75654185022
14,1991,9.1000004,3,0,3535.2422907,0,24,11,0,3.5352422907
14,1991,9.1000004,3,1,8578.854625600001,0,34,7,0,8.5788546256
14,1991,9.1000004,0,0,102398.29295,94273.12775299999,53,10,1,8.125165198199999
14,1991,9.1000004,0,0,40223.986784,35616.387665,46,3,1,4.6075991189
14,1991,9.1000004,2,0,52557.268722,47431.167401,22,3,1,5.1261013216
14,1991,9.1000004,0,1,14140.969163,14140.969163,41,0,1,0
14,1991,9.1000004,0,0,18898.226872,18560.022026,22,11,1,.33820484581
15,1991,8.6000004,0,1,12255.506608,12255.506608,21,3,1,0
15,1991,8.6000004,0,0,10978.105727,10624.581498,27,9,1,.35352422907
15,1991,8.6000004,0,1,0,0,20,7,0,0
15,1991,8.6000004,3,1,10591.585903,5361.784141,30,11,1,5.2298017621
15,1991,8.6000004,1,0,45506.817181,34294.207048,50,7,1,11.212610132
15,1991,8.6000004,0,0,24690.132159,14247.026432,21,11,1,10.443105727
15,1991,8.6000004,0,0,128229.12996,107471.36564,28,7,0,20.757764317
15,1991,8.6000004,0,0,9073.7885463,8917.0594714,22,11,1,.15672907489
15,1991,8.6000004,0,1,11094.768722,11094.768722,22,10,1,0
15,1991,8.6000004,1,1,13070.969163,12685.627753,24,7,1,.38534140969
15,1991,8.6000004,1,1,4525.1101322,0,26,3,0,4.5251101322
15,1991,8.6000004,2,0,7834.0969163,0,28,9,0,7.8340969163
15,1991,8.6000004,0,1,21178.45815,20589.251101,37,7,1,.58920704846
15,1991,8.6000004,2,0,8541.145374399999,0,30,10,0,8.541145374399999
15,1991,8.6000004,2,0,8187.6211454,0,34,10,0,8.1876211454
16,1991,6.8000002,1,1,13787.444934,13787.444934,31,11,1,0
16,1991,6.8000002,0,1,85783.832599,78477.665198,51,7,1,7.3061674009
16,1991,6.8000002,1,1,7763.3920705,0,20,11,0,7.7633920705
16,1991,6.8000002,2,1,8248.898678400001,4713.6563877,26,11,1,3.5352422907
16,1991,6.8000002,2,1,24247.048458,20033.039648,41,7,1,4.2140088106
16,1991,6.8000002,1,0,37355.726872,37355.726872,20,11,1,0
16,1991,6.8000002,2,0,5016.5088106,0,26,10,0,5.0165088106
16,1991,6.8000002,2,1,9439.096916300001,9427.312775300001,28,9,1,.011784140969
16,1991,6.8000002,1,1,5755.3744493,0,29,7,0,5.755374449300001
16,1991,6.8000002,0,0,25335.903084,24746.696035,51,10,1,.58920704846
16,1991,6.8000002,0,0,1767.6211454,0,42,7,0,1.7676211454
16,1991,6.8000002,3,0,11312.77533,0,25,11,0,11.31277533
16,1991,6.8000002,0,1,15404.229075,7188.3259912,42,10,1,8.215903083699999
16,1991,6.8000002,0,0,31699.339207,30638.76652,28,11,1,1.0605726872
16,1991,6.8000002,0,1,17096.431718,17096.431718,46,11,1,0
16,1991,6.8000002,1,1,13568.259912,13568.259912,52,7,1,0
16,1991,6.8000002,3,1,9474.4493392,0,22,11,0,9.4744493392
16,1991,6.8000002,1,1,7636.123348,0,23,11,0,7.636123348
21,1991,7.3000002,2,0,7356.839207,392.41189427,23,10,1,6.964427312800001
21,1991,7.3000002,0,1,41244.493392,41244.493392,46,11,1,0
21,1991,7.3000002,0,1,86318.832599,80132.15859000001,51,11,1,6.1866740088
21,1991,7.3000002,2,1,4157.4449339,0,26,11,0,4.1574449339
21,1991,7.3000002,2,1,5317.0044053,0,26,11,0,5.317004405300001
21,1991,7.3000002,0,1,2445.2092511,0,40,10,0,2.4452092511
21,1991,7.3000002,3,1,48197.136564,41244.493392,47,11,1,6.9526431718
21,1991,7.3000002,2,1,10238.061674,0,45,7,0,10.238061674
21,1991,7.3000002,2,1,5727.092511,0,28,7,0,5.727092510999999
21,1991,7.3000002,3,1,10414.823789,0,30,9,0,10.414823789
21,1991,7.3000002,4,1,6193.7444934,1649.7797357,30,0,1,4.5439647577
21,1991,7.3000002,0,1,25645.825991,19684.229075,46,7,0,5.9615969163
21,1991,7.3000002,2,1,7629.0528634,0,30,7,0,7.6290528634
21,1991,7.3000002,0,0,36530.837004,36530.837004,20,11,1,0
21,1991,7.3000002,1,1,10652.863436,10605.726872,49,11,1,.047136563877
21,1991,7.3000002,0,0,1683.9537445,0,52,0,0,1.6839537445
21,1991,7.3000002,2,0,7306.1674009,7306.1674009,23,10,1,0
21,1991,7.3000002,2,1,8145.1982379,0,29,7,0,8.145198237900001
21,1991,7.3000002,0,1,0,0,30,0,0,0
21,1991,7.3000002,3,1,8739.118942700001,0,35,7,0,8.739118942700001
21,1991,7.3000002,2,1,7466.4317181,0,32,7,0,7.4664317181
21,1991,7.3000002,2,1,6617.9735683,0,25,7,0,6.6179735683
21,1991,7.3000002,3,1,7659.69163,0,26,10,0,7.65969163
21,1991,7.3000002,3,1,5317.0044053,0,37,7,0,5.317004405300001
21,1991,7.3000002,2,1,9531.0132159,0,35,10,0,9.5310132159
21,1991,7.3000002,1,1,11680.440529,0,40,7,0,11.680440529
21,1991,7.3000002,4,1,13601.255507,0,37,7,0,13.601255507
21,1991,7.3000002,1,1,7070.4845815,0,23,7,0,7.0704845815
21,1991,7.3000002,3,1,13716.740088,1319.8237885,33,11,0,12.3969163
21,1991,7.3000002,0,1,8625.9911894,0,52,10,0,8.625991189400001
21,1991,7.3000002,0,1,4713.6563877,0,44,11,0,4.7136563877
21,1991,7.3000002,1,0,96335.352423,96040.748899,25,11,1,.29460352423
21,1991,7.3000002,3,1,8739.118942700001,0,36,11,0,8.739118942700001
21,1991,7.3000002,0,1,0,0,49,10,0,0
21,1991,7.3000002,2,1,4100.8810573,0,33,7,0,4.1008810573
21,1991,7.3000002,0,0,12062.246696,0,46,9,0,12.062246696
21,1991,7.3000002,0,0,23568.281938,23568.281938,45,10,1,0
21,1991,7.3000002,1,0,36177.312775,30638.76652,27,10,1,5.5385462555
21,1991,7.3000002,4,0,0,0,32,7,0,0
21,1991,7.3000002,1,1,6257.3788546,0,40,10,0,6.2573788546
21,1991,7.3000002,0,0,5892.0704846,5892.0704846,23,11,1,0
21,1991,7.3000002,6,1,595.09911894,0,33,3,0,.59509911894
21,1991,7.3000002,3,1,3464.5374449,0,26,7,0,3.4645374449
21,1991,7.3000002,1,1,6740.5286344,0,22,10,0,6.740528634399999
21,1991,7.3000002,0,1,54360.242291,46547.356828,31,7,1,7.812885462600001
21,1991,7.3000002,1,1,6617.9735683,0,30,11,0,6.6179735683
21,1991,7.3000002,0,0,24746.696035,24746.696035,36,11,1,0
21,1991,7.3000002,1,1,2941.3215859,0,21,9,0,2.9413215859
21,1991,7.3000002,2,1,39106.85022,14140.969163,38,7,1,24.965881057
21,1991,7.3000002,6,0,11312.77533,0,33,10,0,11.31277533
21,1991,7.3000002,3,1,4327.1365639,0,27,9,0,4.3271365639
21,1991,7.3000002,2,1,472.54405286,0,32,11,0,.47254405286
21,1991,7.3000002,3,0,8370.2753304,4124.4493392,32,11,1,4.2458259912
21,1991,7.3000002,0,1,56601.585903,47513.656388,36,11,1,9.087929515399999
21,1991,7.3000002,2,1,7127.0484581,0,33,9,0,7.1270484581
21,1991,7.3000002,2,0,32630.286344,9919.889867800001,22,9,0,22.710396476
21,1991,7.3000002,0,0,40490.30837,40066.079295,47,11,1,.42422907489
21,1991,7.3000002,0,0,15368.876652,15319.38326,47,11,1,.04949339207
21,1991,7.3000002,0,0,29328.370044,2451.1013216,30,0,0,26.877268722
21,1991,7.3000002,2,0,17676.211454,17676.211454,45,11,1,0
21,1991,7.3000002,1,1,7108.1938326,0,30,9,0,7.1081938326
21,1991,7.3000002,4,0,5656.3876652,0,37,9,0,5.6563876652
21,1991,7.3000002,2,1,13651.927313,942.7312775300001,39,10,1,12.709196035
21,1991,7.3000002,0,1,7966.0792952,7966.0792952,48,11,1,0
21,1991,7.3000002,1,1,13551.762115,4124.4493392,40,0,1,9.427312775300001
21,1991,7.3000002,0,1,61638.127753,49587.665198,45,7,0,12.050462555
21,1991,7.3000002,0,1,30049.559471,30049.559471,45,7,1,0
21,1991,7.3000002,0,0,14036.090308,13222.984581,23,11,1,.81310572687
21,1991,7.3000002,1,0,4157.4449339,0,43,10,0,4.1574449339
21,1991,7.3000002,0,0,14140.969163,14140.969163,33,7,1,0
21,1991,7.3000002,1,1,11850.132159,4713.6563877,29,3,0,7.1364757709
21,1991,7.3000002,0,1,6009.9118943,0,29,10,0,6.0099118943
21,1991,7.3000002,1,1,39283.612335,17676.211454,49,3,1,21.607400881
21,1991,7.3000002,0,1,5656.3876652,5656.3876652,53,0,1,0
21,1991,7.3000002,1,1,3871.0903084,0,36,11,0,3.8710903084
21,1991,7.3000002,3,1,3224.1409692,0,35,11,0,3.2241409692
21,1991,7.3000002,4,1,10841.409692,10841.409692,37,11,1,0
21,1991,7.3000002,2,1,8145.1982379,0,35,7,0,8.145198237900001
21,1991,7.3000002,0,0,8248.898678400001,0,51,3,0,8.248898678400002
21,1991,7.3000002,1,1,20016.54185,19945.837004,43,3,1,.070704845815
21,1991,7.3000002,3,1,5727.092511,0,29,10,0,5.727092510999999
21,1991,7.3000002,6,1,1696.9162996,0,29,10,0,1.6969162996
21,1991,7.3000002,2,1,2916.5748899,0,20,10,0,2.9165748899
21,1991,7.3000002,2,1,7339.1629956,0,32,7,0,7.3391629956
21,1991,7.3000002,1,1,6257.3788546,0,36,11,0,6.2573788546
21,1991,7.3000002,4,1,4228.1497797,0,29,3,0,4.2281497797
21,1991,7.3000002,1,0,4060.814978,1703.9867841,24,11,1,2.3568281938
21,1991,7.3000002,2,1,7607.8414097,0,39,0,0,7.607841409700001
21,1991,7.3000002,1,1,4383.7004405,0,52,11,0,4.3837004405
21,1991,7.3000002,3,1,29130.396476,29130.396476,51,10,1,0
21,1991,7.3000002,0,1,3308.9867841,0,37,11,0,3.3089867841
21,1991,7.3000002,2,1,11029.955947,0,29,11,0,11.029955947
21,1991,7.3000002,0,1,10742.422907,9780.8370044,25,11,1,.96158590308
21,1991,7.3000002,2,1,15182.687225,9427.312775300001,40,10,1,5.755374449300001
21,1991,7.3000002,2,0,20622.246696,17676.211454,44,9,1,2.9460352423
21,1991,7.3000002,4,1,15424.262115,0,32,7,0,15.424262115
21,1991,7.3000002,0,0,18253.634361,0,34,7,0,18.253634361
21,1991,7.3000002,2,0,1414.0969163,0,26,11,0,1.4140969163
21,1991,7.3000002,0,1,12962.555066,0,23,10,0,12.962555066
21,1991,7.3000002,3,1,6184.3171806,0,29,10,0,6.1843171806
21,1991,7.3000002,2,0,62563.182819,22272.026432,44,7,0,40.291156388
21,1991,7.3000002,2,1,10860.264317,3535.2422907,42,11,1,7.3250220264
21,1991,7.3000002,0,1,0,0,20,9,0,0
21,1991,7.3000002,3,1,12962.555066,12962.555066,40,11,1,0
21,1991,7.3000002,1,1,4553.3920705,0,21,10,0,4.5533920705
21,1991,7.3000002,3,1,35795.506608,21211.453744,33,10,0,14.584052863
21,1991,7.3000002,0,1,71311.729075,71081.938326,48,7,0,.2297907489
21,1991,7.3000002,0,0,1923.1718062,0,28,10,0,1.9231718062
21,1991,7.3000002,0,1,7127.0484581,0,33,7,0,7.1270484581
21,1991,7.3000002,1,0,26804.207048,15319.38326,35,11,1,11.484823789
21,1991,7.3000002,0,0,6151.3215859,0,23,11,0,6.1513215859
21,1991,7.3000002,1,0,96335.352423,96040.748899,22,11,1,.29460352423
21,1991,7.3000002,3,0,4609.9559471,0,36,7,0,4.6099559471
21,1991,7.3000002,0,1,6009.9118943,0,20,11,0,6.0099118943
21,1991,7.3000002,5,1,8248.898678400001,8248.898678400001,33,7,1,0
21,1991,7.3000002,0,1,0,0,35,7,0,0
21,1991,7.3000002,0,1,19632.378855,0,28,9,0,19.632378855
21,1991,7.3000002,3,1,13872.290749,8838.105726899999,31,11,1,5.034185022
21,1991,7.3000002,1,0,11199.647577,0,35,9,0,11.199647577
21,1991,7.3000002,2,1,2653.7885463,0,40,11,0,2.6537885463
21,1991,7.3000002,3,1,9191.6299559,0,34,10,0,9.1916299559
21,1991,7.3000002,1,1,6617.9735683,0,26,10,0,6.6179735683
21,1991,7.3000002,0,1,6080.6167401,0,53,11,0,6.0806167401
21,1991,7.3000002,2,1,22484.140969,21211.453744,48,7,0,1.2726872247
21,1991,7.3000002,0,1,17204.845815,12962.555066,26,11,0,4.2422907489
21,1991,7.3000002,2,1,4694.8017621,0,24,10,0,4.6948017621
21,1991,7.3000002,1,1,18241.85022,0,21,11,0,18.24185022
21,1991,7.3000002,2,0,7403.9757709,0,53,7,0,7.4039757709
21,1991,7.3000002,2,1,32630.286344,9919.889867800001,41,7,1,22.710396476
21,1991,7.3000002,2,1,2771.6299559,0,27,10,0,2.7716299559
21,1991,7.3000002,0,0,5522.0484581,0,45,7,0,5.5220484581
21,1991,7.3000002,0,1,4949.339207,707.04845815,45,7,0,4.2422907489
21,1991,7.3000002,1,1,434.83480176,434.83480176,29,9,1,0
21,1991,7.3000002,4,1,7322.6651982,0,42,3,0,7.3226651982
21,1991,7.3000002,3,1,8625.9911894,0,38,10,0,8.625991189400001
21,1991,7.3000002,1,1,14140.969163,14140.969163,35,11,1,0
21,1991,7.3000002,3,1,2592.5110132,0,27,10,0,2.5925110132
21,1991,7.3000002,1,1,8032.0704846,4242.2907489,20,10,1,3.7897797357
21,1991,7.3000002,0,1,22656.189427,21965.638767,42,7,1,.69055066079
21,1991,7.3000002,3,1,12472.334802,0,48,7,0,12.472334802
21,1991,7.3000002,0,1,17204.845815,12962.555066,50,9,0,4.2422907489
21,1991,7.3000002,0,0,13476.343612,9175.132158599999,53,11,1,4.3012114537
21,1991,7.3000002,0,1,7720.969163,7720.969163,54,7,1,0
21,1991,7.3000002,2,1,5517.3348018,0,54,0,0,5.5173348018
21,1991,7.3000002,3,0,17732.77533,0,23,10,0,17.73277533
21,1991,7.3000002,0,1,7070.4845815,7070.4845815,48,10,1,0
21,1991,7.3000002,5,1,8484.5814978,0,34,3,0,8.484581497800001
21,1991,7.3000002,0,1,3770.9251101,3770.9251101,39,7,1,0
21,1991,7.3000002,0,1,7669.1189427,0,40,7,0,7.6691189427
21,1991,7.3000002,1,1,14730.176211,14730.176211,42,7,1,0
21,1991,7.3000002,1,1,8597.709251099999,0,50,7,0,8.5977092511
21,1991,7.3000002,0,1,10742.422907,9780.8370044,44,10,1,.96158590308
21,1991,7.3000002,2,1,22389.867841,22389.867841,25,11,1,0
21,1991,7.3000002,2,1,7565.4185022,0,35,11,0,7.5654185022
21,1991,7.3000002,1,0,11818.314978,0,30,11,0,11.818314978
21,1991,7.3000002,0,0,50907.488987,50671.806167,21,7,0,.23568281938
21,1991,7.3000002,1,1,1696.9162996,0,22,11,0,1.6969162996
21,1991,7.3000002,0,1,8527.0044053,2391.0022026,50,7,1,6.136002202599999
21,1991,7.3000002,0,1,47052.896476,31993.942731,33,7,1,15.058953744
21,1991,7.3000002,4,1,6834.8017621,0,32,11,0,6.8348017621
21,1991,7.3000002,1,1,6617.9735683,0,30,9,0,6.6179735683
21,1991,7.3000002,3,1,9427.312775300001,0,29,7,0,9.427312775300001
21,1991,7.3000002,1,1,6617.9735683,0,49,10,0,6.6179735683
21,1991,7.3000002,0,1,12491.189427,0,50,7,0,12.491189427
21,1991,7.3000002,0,0,11242.070485,0,54,11,0,11.242070485
21,1991,7.3000002,0,1,3111.0132159,0,48,11,0,3.1110132159
21,1991,7.3000002,2,1,9813.8325991,0,38,9,0,9.813832599099999
21,1991,7.3000002,0,0,18296.057269,0,53,7,0,18.296057269
21,1991,7.3000002,0,1,6009.9118943,0,22,9,0,6.0099118943
21,1991,7.3000002,3,1,7056.3436123,0,27,11,0,7.0563436123
21,1991,7.3000002,0,1,6617.9735683,0,37,9,0,6.6179735683
21,1991,7.3000002,1,1,4906.9162996,0,24,11,0,4.9069162996
21,1991,7.3000002,0,1,32995.594714,32995.594714,54,7,1,0
21,1991,7.3000002,3,1,9799.691629999999,0,28,11,0,9.79969163
21,1991,7.3000002,2,0,22448.788546,9427.312775300001,43,9,1,13.021475771
21,1991,7.3000002,2,1,9700.704845800001,0,29,11,0,9.700704845800001
21,1991,7.3000002,0,0,8503.4361233,0,34,9,0,8.5034361233
21,1991,7.3000002,2,1,9427.312775300001,0,31,9,0,9.427312775300001
21,1991,7.3000002,0,0,61001.784141,54207.048458,29,11,1,6.7947356828
21,1991,7.3000002,1,1,5392.4229075,0,30,9,0,5.3924229075
21,1991,7.3000002,1,1,0,0,29,11,0,0
21,1991,7.3000002,2,1,7070.4845815,0,41,7,0,7.0704845815
21,1991,7.3000002,2,1,6245.5947137,0,31,10,0,6.2455947137
21,1991,7.3000002,0,1,8838.105726899999,8838.105726899999,24,11,1,0
21,1991,7.3000002,3,1,9474.4493392,0,21,10,0,9.4744493392
21,1991,7.3000002,1,1,8955.9471366,8955.9471366,42,7,1,0
21,1991,7.3000002,3,0,21005.231278,18854.625551,32,11,1,2.1506057269
21,1991,7.3000002,0,1,49128.0837,41244.493392,23,11,0,7.883590308400001
21,1991,7.3000002,0,1,6852.4779736,0,52,10,0,6.8524779736
21,1991,7.3000002,0,0,7183.6123348,0,40,11,0,7.1836123348
21,1991,7.3000002,0,1,19208.14978,8248.898678400001,25,11,1,10.959251101
21,1991,7.3000002,1,0,21211.453744,21211.453744,41,7,1,0
21,1991,7.3000002,1,0,4807.9295154,0,41,11,0,4.8079295154
21,1991,7.3000002,4,1,0,0,44,10,0,0
21,1991,7.3000002,0,0,8734.4052863,8272.466960399999,39,7,1,.46193832599
21,1991,7.3000002,2,1,13207.665198,6363.4361233,34,11,1,6.8442290749
21,1991,7.3000002,0,1,8831.0352423,7063.4140969,22,7,1,1.7676211454
21,1991,7.3000002,1,0,14140.969163,14140.969163,49,10,1,0
21,1991,7.3000002,0,1,24069.10793,20033.039648,53,7,1,4.0360682819
21,1991,7.3000002,0,1,32482.984581,32296.795154,51,9,1,.18618942731
21,1991,7.3000002,0,1,0,0,20,10,0,0
21,1991,7.3000002,0,1,8640.132158599999,0,35,7,0,8.6401321586
21,1991,7.3000002,1,1,2743.3480176,0,24,11,0,2.7433480176
21,1991,7.3000002,5,1,12500.61674,0,35,7,0,12.50061674
21,1991,7.3000002,0,0,21979.779736,17677.389868,21,10,0,4.3023898678
21,1991,7.3000002,0,1,6009.9118943,0,49,11,0,6.0099118943
21,1991,7.3000002,1,1,36530.837004,36530.837004,26,7,1,0
21,1991,7.3000002,0,1,10266.343612,0,47,7,0,10.266343612
21,1991,7.3000002,4,1,7077.5550661,0,33,9,0,7.0775550661
21,1991,7.3000002,1,1,2121.1453744,2121.1453744,45,7,0,0
21,1991,7.3000002,0,1,17676.211454,17676.211454,44,7,1,0
21,1991,7.3000002,0,1,11784.140969,11784.140969,54,11,1,0
21,1991,7.3000002,0,0,28694.38326,28281.938326,34,10,1,.41244493392
21,1991,7.3000002,1,0,0,0,28,7,0,0
21,1991,7.3000002,3,1,9630,0,27,11,0,9.630000000000001
21,1991,7.3000002,2,1,7452.2907489,0,29,11,0,7.4522907489
21,1991,7.3000002,0,0,0,0,33,10,0,0
21,1991,7.3000002,0,0,5892.0704846,5892.0704846,20,11,1,0
21,1991,7.3000002,4,1,10916.828194,0,36,10,0,10.916828194
21,1991,7.3000002,1,1,7070.4845815,0,36,7,0,7.0704845815
21,1991,7.3000002,3,1,13147.566079,12962.555066,39,7,1,.18501101322
21,1991,7.3000002,0,1,41544.988987,41244.493392,45,7,0,.30049559471
21,1991,7.3000002,1,1,6292.7312775,0,27,9,0,6.2927312775
21,1991,7.3000002,1,1,2187.1365639,0,25,11,0,2.1871365639
21,1991,7.3000002,1,0,53203.039648,21211.453744,37,10,0,31.991585903
21,1991,7.3000002,3,1,10723.568282,0,30,11,0,10.723568282
21,1991,7.3000002,3,1,10860.264317,0,33,11,0,10.860264317
21,1991,7.3000002,2,1,19335.418502,8248.898678400001,40,9,0,11.086519824
21,1991,7.3000002,0,0,31777.114537,17378.072687,40,0,1,14.39904185
21,1991,7.3000002,0,0,30285.242291,30285.242291,28,11,1,0
21,1991,7.3000002,3,1,4609.9559471,0,34,0,0,4.6099559471
21,1991,7.3000002,1,1,8201.762114499999,0,45,9,0,8.201762114499999
21,1991,7.3000002,2,1,23721.475771,19479.185022,21,7,1,4.2422907489
21,1991,7.3000002,1,1,2121.1453744,0,21,11,0,2.1211453744
21,1991,7.3000002,4,1,9474.4493392,0,36,9,0,9.4744493392
21,1991,7.3000002,2,0,23602.455947,17474.702643,28,11,1,6.127753304
21,1991,7.3000002,0,1,47160.132159,47136.563877,50,10,1,.023568281938
21,1991,7.3000002,1,1,11903.160793,11784.140969,41,9,1,.11901982379
21,1991,7.3000002,1,1,13801.585903,0,23,9,0,13.801585903
21,1991,7.3000002,1,0,17322.687225,17322.687225,20,10,1,0
21,1991,7.3000002,2,1,85803.865639,82488.98678399999,32,7,1,3.3148788546
21,1991,7.3000002,1,0,55551.618943,45368.942731,22,10,0,10.182676211
21,1991,7.3000002,4,1,9842.114537400001,0,24,11,0,9.842114537400001
21,1991,7.3000002,0,0,4713.6563877,4713.6563877,41,10,0,0
21,1991,7.3000002,3,1,3398.5462555,0,35,7,0,3.3985462555
21,1991,7.3000002,0,1,17676.211454,17676.211454,21,11,1,0
21,1991,7.3000002,0,0,12663.237885,1193.7334802,31,3,1,11.469504405
21,1991,7.3000002,0,0,49493.39207,49493.39207,45,11,1,0
21,1991,7.3000002,2,1,13198.237885,13198.237885,22,0,1,0
21,1991,7.3000002,0,1,25538.590308,24511.013216,50,7,1,1.0275770925
21,1991,7.3000002,0,0,11435.330396,0,29,3,0,11.435330396
21,1991,7.3000002,0,1,33535.30837,30638.76652,42,7,1,2.8965418502
21,1991,7.3000002,1,1,29460.352423,29460.352423,51,7,0,0
21,1991,7.3000002,0,1,15319.38326,15319.38326,47,7,1,0
21,1991,7.3000002,1,1,27820,21753.524229,42,7,1,6.066475770899999
21,1991,7.3000002,0,1,6914.9339207,0,29,9,0,6.9149339207
21,1991,7.3000002,1,1,8597.709251099999,0,53,10,0,8.5977092511
21,1991,7.3000002,4,1,61866.740088,61277.53304,42,7,1,.58920704846
21,1991,7.3000002,0,1,14140.969163,14140.969163,38,11,0,0
21,1991,7.3000002,2,1,23721.475771,19479.185022,29,3,1,4.2422907489
21,1991,7.3000002,1,1,5232.1585903,0,45,11,0,5.232158590299999
21,1991,7.3000002,2,1,4355.4185022,0,34,3,0,4.3554185022
21,1991,7.3000002,2,1,4694.8017621,0,29,11,0,4.6948017621
21,1991,7.3000002,2,1,52059.977974,51850.220264,54,7,1,.20975770925
21,1991,7.3000002,0,1,6757.0264317,0,49,10,0,6.7570264317
21,1991,7.3000002,3,1,6787.6651982,0,35,11,0,6.7876651982
21,1991,7.3000002,4,0,10987.53304,0,34,9,0,10.98753304
21,1991,7.3000002,0,0,58421.057269,38887.665198,46,7,0,19.53339207
21,1991,7.3000002,3,1,0,0,46,7,0,0
21,1991,7.3000002,3,1,8173.4801762,0,39,0,0,8.1734801762
21,1991,7.3000002,1,1,18854.625551,18854.625551,22,10,1,0
21,1991,7.3000002,2,1,21211.453744,21211.453744,39,10,1,0
21,1991,7.3000002,0,0,12019.823789,0,49,9,0,12.019823789
21,1991,7.3000002,2,0,8809.8237885,0,53,10,0,8.809823788499999
21,1991,7.3000002,1,1,8126.3436123,6877.2246696,23,7,1,1.2491189427
21,1991,7.3000002,3,0,7716.2555066,0,28,9,0,7.7162555066
21,1991,7.3000002,4,1,8399.735682799999,0,38,11,0,8.399735682799999
